fecha,mes,hora,hora_num,archivo,media,varianza,desviacion_estandar,minimo,maximo,mediana,nube_min,nube_max
2024-08-14 11:00:00,8,11:00,11,RadFC_20240814110020_Rad9.npy,7.4324794,2.0858474,1.4442463,0.64144164,10.1304035,7.5609455,No hay nube,Indeterminado
2024-08-14 12:00:00,8,12:00,12,RadFC_20240814120020_Rad9.npy,7.570891,1.9763932,1.4058425,0.70905894,10.310717,7.673641,No hay nube,Indeterminado
2024-08-14 13:00:00,8,13:00,13,RadFC_20240814130020_Rad9.npy,7.709993,1.7867379,1.3366891,0.73159796,10.243099,7.7637978,No hay nube,Indeterminado
2024-08-14 14:00:00,8,14:00,14,RadFC_20240814140020_Rad9.npy,7.8236136,1.5661738,1.2514687,1.0696845,10.355795,7.831415,No hay nube,Indeterminado
2024-08-14 15:00:00,8,15:00,15,RadFC_20240814150020_Rad9.npy,7.910193,1.3673913,1.1693552,0.956989,10.491029,7.8539543,No hay nube,Indeterminado
2024-08-14 16:00:00,8,16:00,16,RadFC_20240814160020_Rad9.npy,7.9778852,1.3060415,1.1428217,0.77667624,10.693881,7.9215717,No hay nube,Indeterminado
2024-08-14 17:00:00,8,17:00,17,RadFC_20240814170020_Rad9.npy,8.028451,1.3404903,1.1577954,0.6189025,10.806577,7.96665,No hay nube,Indeterminado
2024-08-14 18:00:00,8,18:00,18,RadFC_20240814180020_Rad9.npy,8.018609,1.5186238,1.2323246,0.91191083,10.671342,8.011728,No hay nube,Indeterminado
2024-08-14 19:00:00,8,19:00,19,RadFC_20240814190020_Rad9.npy,7.9452577,1.8681244,1.3667935,0.7541371,10.851655,8.011728,No hay nube,Indeterminado
2024-08-14 20:00:00,8,20:00,20,RadFC_20240814200020_Rad9.npy,7.8326087,2.5103626,1.5844123,0.64144164,10.919272,8.034267,No hay nube,Indeterminado
2024-08-14 21:00:00,8,21:00,21,RadFC_20240814210020_Rad9.npy,7.7332892,2.9215796,1.7092628,0.5512852,10.874194,8.011728,No hay nube,Indeterminado
2024-08-14 22:00:00,8,22:00,22,RadFC_20240814220020_Rad9.npy,7.663327,3.0456965,1.7451924,0.64144164,10.761498,7.989189,No hay nube,Indeterminado
2024-08-14 23:00:00,8,23:00,23,RadFC_20240814230020_Rad9.npy,7.6186934,2.9722703,1.7240273,0.66398066,10.919272,7.9215717,No hay nube,Indeterminado
2024-08-15 00:00:00,8,00:00,0,RadFC_20240815000020_Rad9.npy,7.586053,2.9485989,1.7171484,0.57382435,11.077045,7.8539543,No hay nube,Indeterminado
2024-08-15 01:00:00,8,01:00,1,RadFC_20240815010020_Rad9.npy,7.531453,3.0583737,1.7488207,0.77667624,10.919272,7.808876,No hay nube,Indeterminado
2024-08-15 02:00:00,8,02:00,2,RadFC_20240815020020_Rad9.npy,7.487331,3.009021,1.734653,0.73159796,10.671342,7.7637978,No hay nube,Indeterminado
2024-08-15 03:00:00,8,03:00,3,RadFC_20240815030020_Rad9.npy,7.4422417,2.922838,1.709631,0.73159796,10.491029,7.6961803,No hay nube,Indeterminado
2024-08-15 04:00:00,8,04:00,4,RadFC_20240815040020_Rad9.npy,7.414282,2.9044151,1.7042345,0.77667624,10.536107,7.6961803,No hay nube,Indeterminado
2024-08-15 05:00:00,8,05:00,5,RadFC_20240815050020_Rad9.npy,7.3944197,2.834749,1.6836712,0.7541371,10.581185,7.651102,No hay nube,Indeterminado
2024-08-15 06:00:00,8,06:00,6,RadFC_20240815060020_Rad9.npy,7.378326,2.7431161,1.6562356,0.7541371,10.738959,7.628563,No hay nube,Indeterminado
2024-08-15 07:00:00,8,07:00,7,RadFC_20240815070020_Rad9.npy,7.3915157,2.6431627,1.6257807,0.7541371,10.423412,7.628563,No hay nube,Indeterminado
2024-08-15 08:00:00,8,08:00,8,RadFC_20240815080020_Rad9.npy,7.4453416,2.5181339,1.5868629,0.73159796,10.355795,7.6961803,No hay nube,Indeterminado
2024-08-15 09:00:00,8,09:00,9,RadFC_20240815090020_Rad9.npy,7.5009494,2.4396079,1.5619245,0.7541371,10.46849,7.7637978,No hay nube,Indeterminado
2024-08-15 10:00:00,8,10:00,10,RadFC_20240815100020_Rad9.npy,7.5462384,2.4620385,1.5690885,0.70905894,10.558646,7.8539543,No hay nube,Indeterminado
2024-08-15 11:00:00,8,11:00,11,RadFC_20240815110020_Rad9.npy,7.602429,2.4828234,1.5756978,0.9795281,10.355795,7.9215717,No hay nube,Indeterminado
2024-08-15 12:00:00,8,12:00,12,RadFC_20240815120020_Rad9.npy,7.688645,2.3537068,1.5341796,0.73159796,10.626264,8.011728,No hay nube,Indeterminado
2024-08-15 13:00:00,8,13:00,13,RadFC_20240815130020_Rad9.npy,7.760714,2.2964778,1.5154134,0.6865198,10.558646,8.079346,No hay nube,Indeterminado
2024-08-15 14:00:00,8,14:00,14,RadFC_20240815140020_Rad9.npy,7.8439064,2.2075045,1.4857674,0.6189025,10.491029,8.169501,No hay nube,Indeterminado
2024-08-15 15:00:00,8,15:00,15,RadFC_20240815150020_Rad9.npy,7.9473,2.0972857,1.4482008,0.57382435,10.491029,8.237119,No hay nube,Indeterminado
2024-08-15 16:00:00,8,16:00,16,RadFC_20240815160020_Rad9.npy,8.044365,2.0540743,1.4332042,0.9795281,10.4459505,8.327275,No hay nube,Indeterminado
2024-08-15 17:00:00,8,17:00,17,RadFC_20240815170020_Rad9.npy,8.107105,2.1201828,1.4560847,0.956989,10.4459505,8.417432,No hay nube,Indeterminado
2024-08-15 18:00:00,8,18:00,18,RadFC_20240815180020_Rad9.npy,8.149468,2.2761388,1.5086877,0.8893717,10.581185,8.485049,No hay nube,Indeterminado
2024-08-15 19:00:00,8,19:00,19,RadFC_20240815190020_Rad9.npy,8.183817,2.523291,1.588487,0.70905894,10.71642,8.552667,No hay nube,Indeterminado
2024-08-15 20:00:00,8,20:00,20,RadFC_20240815200020_Rad9.npy,8.176243,2.9089878,1.7055755,0.8217544,10.896733,8.620284,No hay nube,Indeterminado
2024-08-15 21:00:00,8,21:00,21,RadFC_20240815210020_Rad9.npy,8.1481495,3.3299108,1.8248043,0.6189025,11.189741,8.620284,No hay nube,Indeterminado
2024-08-15 22:00:00,8,22:00,22,RadFC_20240815220020_Rad9.npy,8.140744,3.4644628,1.8613068,0.70905894,11.21228,8.620284,No hay nube,Indeterminado
2024-08-15 23:00:00,8,23:00,23,RadFC_20240815230020_Rad9.npy,8.145016,3.582328,1.8927039,0.5512852,11.324976,8.620284,No hay nube,Indeterminado
2024-08-16 00:00:00,8,00:00,0,RadFC_20240816000020_Rad9.npy,8.159355,3.766622,1.9407787,0.4160506,11.4151325,8.642823,No hay nube,Indeterminado
2024-08-16 01:00:00,8,01:00,1,RadFC_20240816010020_Rad9.npy,8.201199,3.8463113,1.9612015,0.50620705,11.302437,8.71044,No hay nube,Indeterminado
2024-08-16 02:00:00,8,02:00,2,RadFC_20240816020020_Rad9.npy,8.242494,3.8881023,1.9718271,0.57382435,11.234819,8.755518,No hay nube,Indeterminado
2024-08-16 03:00:00,8,03:00,3,RadFC_20240816030020_Rad9.npy,8.280004,3.7815578,1.9446228,0.59636337,11.347515,8.800596,No hay nube,Indeterminado
2024-08-16 04:00:00,8,04:00,4,RadFC_20240816040020_Rad9.npy,8.314454,3.550391,1.8842481,0.5512852,11.347515,8.800596,No hay nube,Indeterminado
2024-08-16 05:00:00,8,05:00,5,RadFC_20240816050020_Rad9.npy,8.341617,3.470034,1.8628027,0.57382435,11.21228,8.8456745,No hay nube,Indeterminado
2024-08-16 06:00:00,8,06:00,6,RadFC_20240816060020_Rad9.npy,8.3636,3.3751028,1.8371453,0.5512852,11.279898,8.8456745,No hay nube,Indeterminado
2024-08-16 07:00:00,8,07:00,7,RadFC_20240816070020_Rad9.npy,8.398849,3.3463476,1.8293024,0.4836679,11.302437,8.890753,No hay nube,Indeterminado
2024-08-16 08:00:00,8,08:00,8,RadFC_20240816080020_Rad9.npy,8.434917,3.6155071,1.9014487,0.52874607,11.167202,8.95837,No hay nube,Indeterminado
2024-08-16 09:00:00,8,09:00,9,RadFC_20240816090020_Rad9.npy,8.46911,4.102295,2.0254123,0.52874607,11.167202,9.048527,No hay nube,Indeterminado
2024-08-16 10:00:00,8,10:00,10,RadFC_20240816100020_Rad9.npy,8.488541,4.597078,2.1440797,0.5512852,11.460211,9.138683,No hay nube,Indeterminado
2024-08-16 11:00:00,8,11:00,11,RadFC_20240816110020_Rad9.npy,8.526169,4.890016,2.211338,0.50620705,11.933532,9.206301,No hay nube,Indeterminado
2024-08-16 12:00:00,8,12:00,12,RadFC_20240816120020_Rad9.npy,8.604765,4.999206,2.2358904,0.57382435,12.316696,9.296456,No hay nube,Indeterminado
2024-08-16 13:00:00,8,13:00,13,RadFC_20240816130020_Rad9.npy,8.703889,4.9807253,2.2317538,0.57382435,13.3309555,9.409152,No hay nube,Indeterminado
2024-08-16 14:00:00,8,14:00,14,RadFC_20240816140020_Rad9.npy,8.79698,4.9415717,2.2229645,0.57382435,13.691582,9.499309,No hay nube,Indeterminado
2024-08-16 15:00:00,8,15:00,15,RadFC_20240816150020_Rad9.npy,8.86208,5.0041294,2.2369912,0.6189025,13.781738,9.544387,No hay nube,Indeterminado
2024-08-16 16:00:00,8,16:00,16,RadFC_20240816160020_Rad9.npy,8.929699,5.0679145,2.2512028,0.70905894,13.849356,9.612004,No hay nube,Indeterminado
2024-08-16 17:00:00,8,17:00,17,RadFC_20240816170020_Rad9.npy,8.954749,5.2823577,2.298338,0.77667624,13.759199,9.679622,No hay nube,Indeterminado
2024-08-16 18:00:00,8,18:00,18,RadFC_20240816180020_Rad9.npy,8.97067,5.408558,2.3256307,0.8893717,13.46619,9.747239,No hay nube,Indeterminado
2024-08-16 19:00:00,8,19:00,19,RadFC_20240816190020_Rad9.npy,8.969872,5.5103874,2.3474214,0.7992154,13.1731825,9.747239,No hay nube,Indeterminado
2024-08-16 20:00:00,8,20:00,20,RadFC_20240816200020_Rad9.npy,8.859086,6.2927766,2.5085406,0.7541371,13.263339,9.747239,No hay nube,Indeterminado
2024-08-16 21:00:00,8,21:00,21,RadFC_20240816210020_Rad9.npy,8.690439,7.3005767,2.701958,0.52874607,13.263339,9.7247,No hay nube,Indeterminado
2024-08-16 22:00:00,8,22:00,22,RadFC_20240816220020_Rad9.npy,8.547332,8.047943,2.8368897,0.52874607,13.46619,9.657083,No hay nube,Indeterminado
2024-08-16 23:00:00,8,23:00,23,RadFC_20240816230020_Rad9.npy,8.455449,8.363573,2.8919842,0.57382435,13.804277,9.566926,No hay nube,Indeterminado
2024-08-17 00:00:00,8,00:00,0,RadFC_20240817000020_Rad9.npy,8.419619,8.15463,2.855631,0.57382435,13.849356,9.431691,No hay nube,Indeterminado
2024-08-17 01:00:00,8,01:00,1,RadFC_20240817010020_Rad9.npy,8.4129,7.697698,2.7744725,0.4836679,13.849356,9.341535,No hay nube,Indeterminado
2024-08-17 02:00:00,8,02:00,2,RadFC_20240817020020_Rad9.npy,8.389209,7.2440677,2.6914806,0.64144164,13.804277,9.273917,No hay nube,Indeterminado
2024-08-17 03:00:00,8,03:00,3,RadFC_20240817030020_Rad9.npy,8.354136,7.030532,2.651515,0.4836679,13.578886,9.206301,No hay nube,Indeterminado
2024-08-17 04:00:00,8,04:00,4,RadFC_20240817040020_Rad9.npy,8.323824,6.957671,2.63774,0.43858963,13.060487,9.138683,No hay nube,Indeterminado
2024-08-17 05:00:00,8,05:00,5,RadFC_20240817050020_Rad9.npy,8.2854,6.9656763,2.6392567,0.6189025,13.037948,9.048527,No hay nube,Indeterminado
2024-08-17 06:00:00,8,06:00,6,RadFC_20240817060020_Rad9.npy,8.272207,6.989629,2.6437907,0.46112877,12.97033,9.0034485,No hay nube,Indeterminado
2024-08-17 07:00:00,8,07:00,7,RadFC_20240817070020_Rad9.npy,8.261079,7.017107,2.6489823,0.50620705,12.609705,9.0034485,No hay nube,Indeterminado
2024-08-17 08:00:00,8,08:00,8,RadFC_20240817080020_Rad9.npy,8.2610855,7.112656,2.6669564,0.52874607,12.519548,9.025988,No hay nube,Indeterminado
2024-08-17 09:00:00,8,09:00,9,RadFC_20240817090020_Rad9.npy,8.261381,7.204584,2.6841357,0.64144164,12.542088,9.071066,No hay nube,Indeterminado
2024-08-17 10:00:00,8,10:00,10,RadFC_20240817100020_Rad9.npy,8.274308,6.9871645,2.6433246,0.5512852,12.564627,9.071066,No hay nube,Indeterminado
2024-08-17 11:00:00,8,11:00,11,RadFC_20240817110020_Rad9.npy,8.324358,6.491641,2.54787,0.59636337,12.587166,9.116144,No hay nube,Indeterminado
2024-08-17 12:00:00,8,12:00,12,RadFC_20240817120020_Rad9.npy,8.44457,5.8853865,2.4259815,0.66398066,12.632244,9.183762,No hay nube,Indeterminado
2024-08-17 13:00:00,8,13:00,13,RadFC_20240817130020_Rad9.npy,8.567572,5.40692,2.3252785,0.64144164,12.632244,9.273917,No hay nube,Indeterminado
2024-08-17 14:00:00,8,14:00,14,RadFC_20240817140020_Rad9.npy,8.667503,5.1227994,2.2633603,0.66398066,12.47447,9.386613,No hay nube,Indeterminado
2024-08-17 15:00:00,8,15:00,15,RadFC_20240817150020_Rad9.npy,8.756429,5.081206,2.254153,0.6865198,12.587166,9.476769,No hay nube,Indeterminado
2024-08-17 16:00:00,8,16:00,16,RadFC_20240817160020_Rad9.npy,8.814472,5.098613,2.2580109,0.64144164,12.744939,9.566926,No hay nube,Indeterminado
2024-08-17 17:00:00,8,17:00,17,RadFC_20240817170020_Rad9.npy,8.856635,5.043768,2.2458334,0.73159796,12.609705,9.612004,No hay nube,Indeterminado
2024-08-17 18:00:00,8,18:00,18,RadFC_20240817180020_Rad9.npy,8.874872,5.1560774,2.2706997,0.73159796,12.722401,9.634543,No hay nube,Indeterminado
2024-08-17 19:00:00,8,19:00,19,RadFC_20240817190020_Rad9.npy,8.842747,5.572818,2.3606815,0.64144164,12.880174,9.657083,No hay nube,Indeterminado
2024-08-17 20:00:00,8,20:00,20,RadFC_20240817200020_Rad9.npy,8.805395,5.943789,2.4379888,0.6865198,12.744939,9.657083,No hay nube,Indeterminado
2024-08-17 21:00:00,8,21:00,21,RadFC_20240817210020_Rad9.npy,8.758713,6.2930098,2.5085871,0.77667624,12.767478,9.679622,No hay nube,Indeterminado
2024-08-17 22:00:00,8,22:00,22,RadFC_20240817220020_Rad9.npy,8.715863,6.3189144,2.513745,0.70905894,12.812556,9.679622,No hay nube,Indeterminado
2024-08-17 23:00:00,8,23:00,23,RadFC_20240817230020_Rad9.npy,8.711429,5.820149,2.4124985,0.7541371,12.451931,9.589465,No hay nube,Indeterminado
2024-08-18 00:00:00,8,00:00,0,RadFC_20240818000020_Rad9.npy,8.742644,5.0144033,2.2392864,1.1147628,12.384314,9.476769,No hay nube,Indeterminado
2024-08-18 01:00:00,8,01:00,1,RadFC_20240818010020_Rad9.npy,8.782528,4.2146244,2.0529552,1.0922236,12.091306,9.431691,No hay nube,Indeterminado
2024-08-18 02:00:00,8,02:00,2,RadFC_20240818020020_Rad9.npy,8.815773,3.5264213,1.8778768,1.1598408,12.136384,9.318995,No hay nube,Indeterminado
2024-08-18 03:00:00,8,03:00,3,RadFC_20240818030020_Rad9.npy,8.849026,2.9891853,1.7289261,1.2499974,12.068767,9.273917,No hay nube,Indeterminado
2024-08-18 04:00:00,8,04:00,4,RadFC_20240818040020_Rad9.npy,8.890411,2.579818,1.6061811,1.0020673,12.068767,9.251379,No hay nube,Indeterminado
2024-08-18 05:00:00,8,05:00,5,RadFC_20240818050020_Rad9.npy,8.92001,2.354528,1.5344471,1.1598408,12.091306,9.22884,No hay nube,Indeterminado
2024-08-18 06:00:00,8,06:00,6,RadFC_20240818060020_Rad9.npy,8.959696,2.1761327,1.475172,0.77667624,12.068767,9.22884,No hay nube,Indeterminado
2024-08-18 07:00:00,8,07:00,7,RadFC_20240818070020_Rad9.npy,9.006714,2.0496526,1.4316608,0.8668327,12.023688,9.251379,No hay nube,Indeterminado
2024-08-18 08:00:00,8,08:00,8,RadFC_20240818080020_Rad9.npy,9.054726,2.0262992,1.4234813,0.64144164,12.001149,9.296456,No hay nube,Indeterminado
2024-08-18 09:00:00,8,09:00,9,RadFC_20240818090020_Rad9.npy,9.105677,2.115509,1.454479,1.0696845,12.023688,9.364074,No hay nube,Indeterminado
2024-08-18 10:00:00,8,10:00,10,RadFC_20240818100020_Rad9.npy,9.162812,2.231182,1.4937142,0.8668327,11.97861,9.431691,No hay nube,Indeterminado
2024-08-18 11:00:00,8,11:00,11,RadFC_20240818110020_Rad9.npy,9.213102,2.3751419,1.5411495,0.91191083,11.97861,9.476769,No hay nube,Indeterminado
2024-08-18 12:00:00,8,12:00,12,RadFC_20240818120020_Rad9.npy,9.276334,2.5159316,1.5861689,0.7992154,11.97861,9.566926,No hay nube,Indeterminado
2024-08-18 13:00:00,8,13:00,13,RadFC_20240818130020_Rad9.npy,9.360653,2.4652936,1.5701253,0.8217544,12.023688,9.657083,No hay nube,Indeterminado
2024-08-18 14:00:00,8,14:00,14,RadFC_20240818140020_Rad9.npy,9.4403715,2.315913,1.5218124,0.956989,12.023688,9.7247,No hay nube,Indeterminado
2024-08-18 15:00:00,8,15:00,15,RadFC_20240818150020_Rad9.npy,9.5029545,2.1753154,1.474895,1.2049191,12.001149,9.769778,No hay nube,Indeterminado
2024-08-18 16:00:00,8,16:00,16,RadFC_20240818160020_Rad9.npy,9.539448,2.0877426,1.4449023,1.2950754,12.204,9.792317,No hay nube,Indeterminado
2024-08-18 17:00:00,8,17:00,17,RadFC_20240818170020_Rad9.npy,9.564128,2.110718,1.452831,0.93445,12.136384,9.814857,No hay nube,Indeterminado
2024-08-18 18:00:00,8,18:00,18,RadFC_20240818180020_Rad9.npy,9.538807,2.4750903,1.573242,1.0246062,12.812556,9.814857,No hay nube,Indeterminado
2024-08-18 19:00:00,8,19:00,19,RadFC_20240818190020_Rad9.npy,9.430762,3.384398,1.8396733,0.73159796,12.47447,9.814857,No hay nube,Indeterminado
2024-08-18 20:00:00,8,20:00,20,RadFC_20240818200020_Rad9.npy,9.253886,4.7120857,2.170734,0.7541371,12.22654,9.837396,No hay nube,Indeterminado
2024-08-18 21:00:00,8,21:00,21,RadFC_20240818210020_Rad9.npy,9.077239,5.8907456,2.4270859,0.66398066,12.925252,9.837396,No hay nube,Indeterminado
2024-08-18 22:00:00,8,22:00,22,RadFC_20240818220020_Rad9.npy,8.955503,6.568354,2.56288,0.52874607,12.204,9.792317,No hay nube,Indeterminado
2024-08-18 23:00:00,8,23:00,23,RadFC_20240818230020_Rad9.npy,8.922363,6.280812,2.5061548,0.66398066,12.384314,9.7247,No hay nube,Indeterminado
2024-08-19 00:00:00,8,00:00,0,RadFC_20240819000020_Rad9.npy,8.923031,5.754089,2.3987682,0.77667624,12.519548,9.634543,No hay nube,Indeterminado
2024-08-19 01:00:00,8,01:00,1,RadFC_20240819010020_Rad9.npy,8.921553,5.217171,2.2841127,1.0471454,12.497009,9.521848,No hay nube,Indeterminado
2024-08-19 02:00:00,8,02:00,2,RadFC_20240819020020_Rad9.npy,8.948809,4.5582695,2.1350105,1.1598408,12.564627,9.45423,No hay nube,Indeterminado
2024-08-19 03:00:00,8,03:00,3,RadFC_20240819030020_Rad9.npy,8.999833,3.8375168,1.958958,1.0696845,12.497009,9.409152,No hay nube,Indeterminado
2024-08-19 04:00:00,8,04:00,4,RadFC_20240819040020_Rad9.npy,9.044701,3.3059268,1.8182207,0.8668327,12.316696,9.386613,No hay nube,Indeterminado
2024-08-19 05:00:00,8,05:00,5,RadFC_20240819050020_Rad9.npy,9.048588,3.2779696,1.8105164,0.7541371,12.023688,9.364074,No hay nube,Indeterminado
2024-08-19 06:00:00,8,06:00,6,RadFC_20240819060020_Rad9.npy,9.046965,3.4594834,1.8599687,0.52874607,11.798297,9.386613,No hay nube,Indeterminado
2024-08-19 07:00:00,8,07:00,7,RadFC_20240819070020_Rad9.npy,9.0487995,3.6661444,1.9147178,0.64144164,11.843375,9.431691,No hay nube,Indeterminado
2024-08-19 08:00:00,8,08:00,8,RadFC_20240819080020_Rad9.npy,9.048285,3.927102,1.9816917,0.66398066,11.843375,9.45423,No hay nube,Indeterminado
2024-08-19 09:00:00,8,09:00,9,RadFC_20240819090020_Rad9.npy,9.052437,4.007398,2.0018487,0.59636337,11.8884535,9.476769,No hay nube,Indeterminado
2024-08-19 10:00:00,8,10:00,10,RadFC_20240819100020_Rad9.npy,9.085192,3.9541802,1.988512,0.57382435,11.97861,9.499309,No hay nube,Indeterminado
2024-08-19 11:00:00,8,11:00,11,RadFC_20240819110022_Rad9.npy,9.15686,3.941541,1.9853314,0.66398066,12.068767,9.566926,No hay nube,Indeterminado
2024-08-19 12:00:00,8,12:00,12,RadFC_20240819120020_Rad9.npy,9.235074,4.0835443,2.0207782,0.57382435,12.091306,9.679622,No hay nube,Indeterminado
2024-08-19 13:00:00,8,13:00,13,RadFC_20240819130020_Rad9.npy,9.33443,4.078182,2.019451,0.5512852,12.136384,9.792317,No hay nube,Indeterminado
2024-08-19 14:00:00,8,14:00,14,RadFC_20240819140020_Rad9.npy,9.426326,4.165746,2.0410159,0.64144164,12.091306,9.882473,No hay nube,Indeterminado
2024-08-19 15:00:00,8,15:00,15,RadFC_20240819150020_Rad9.npy,9.491252,4.396794,2.0968533,0.52874607,12.406853,9.97263,No hay nube,Indeterminado
2024-08-19 16:00:00,8,16:00,16,RadFC_20240819160020_Rad9.npy,9.5613165,4.4680753,2.1137822,0.77667624,12.880174,10.062786,No hay nube,Indeterminado
2024-08-19 17:00:00,8,17:00,17,RadFC_20240819170020_Rad9.npy,9.614124,4.4866495,2.1181712,0.7992154,12.699862,10.1304035,No hay nube,Indeterminado
2024-08-19 18:00:00,8,18:00,18,RadFC_20240819180020_Rad9.npy,9.642499,4.4822497,2.1171324,1.0020673,12.677322,10.175482,No hay nube,Indeterminado
2024-08-19 19:00:00,8,19:00,19,RadFC_20240819190020_Rad9.npy,9.614119,4.8662734,2.2059631,0.8217544,12.790017,10.22056,No hay nube,Indeterminado
2024-08-19 20:00:00,8,20:00,20,RadFC_20240819200020_Rad9.npy,9.493421,5.750404,2.398,0.50620705,12.767478,10.175482,No hay nube,Indeterminado
2024-08-19 21:00:00,8,21:00,21,RadFC_20240819210020_Rad9.npy,9.311478,6.9023004,2.627223,0.50620705,12.857635,10.107864,No hay nube,Indeterminado
2024-08-19 22:00:00,8,22:00,22,RadFC_20240819220020_Rad9.npy,9.142692,7.4821434,2.7353506,0.5512852,12.97033,10.017708,No hay nube,Indeterminado
2024-08-19 23:00:00,8,23:00,23,RadFC_20240819230020_Rad9.npy,9.078502,7.283258,2.6987512,0.6189025,12.947791,9.905012,No hay nube,Indeterminado
2024-08-20 00:00:00,8,00:00,0,RadFC_20240820000020_Rad9.npy,9.085852,6.7179456,2.5919,1.0020673,12.812556,9.837396,No hay nube,Indeterminado
2024-08-20 01:00:00,8,01:00,1,RadFC_20240820010020_Rad9.npy,9.1479025,5.9140334,2.4318786,0.8668327,12.654783,9.814857,No hay nube,Indeterminado
2024-08-20 02:00:00,8,02:00,2,RadFC_20240820020020_Rad9.npy,9.222067,5.1339707,2.2658267,0.70905894,12.587166,9.814857,No hay nube,Indeterminado
2024-08-20 03:00:00,8,03:00,3,RadFC_20240820030020_Rad9.npy,9.267367,4.5352125,2.1296039,0.64144164,12.451931,9.792317,No hay nube,Indeterminado
2024-08-20 04:00:00,8,04:00,4,RadFC_20240820040020_Rad9.npy,9.288015,4.215029,2.0530536,0.6189025,12.654783,9.814857,No hay nube,Indeterminado
2024-08-20 05:00:00,8,05:00,5,RadFC_20240820050020_Rad9.npy,9.278134,4.311587,2.076436,0.59636337,12.677322,9.814857,No hay nube,Indeterminado
2024-08-20 06:00:00,8,06:00,6,RadFC_20240820060020_Rad9.npy,9.25412,4.69561,2.1669357,0.4836679,12.497009,9.814857,No hay nube,Indeterminado
2024-08-20 07:00:00,8,07:00,7,RadFC_20240820070020_Rad9.npy,9.251411,4.96486,2.2281966,0.52874607,12.271618,9.837396,No hay nube,Indeterminado
2024-08-20 08:00:00,8,08:00,8,RadFC_20240820080020_Rad9.npy,9.2523575,5.3509946,2.3132217,0.52874607,12.22654,9.882473,No hay nube,Indeterminado
2024-08-20 09:00:00,8,09:00,9,RadFC_20240820090020_Rad9.npy,9.270846,5.5499673,2.3558369,0.59636337,12.158923,9.97263,No hay nube,Indeterminado
2024-08-20 10:00:00,8,10:00,10,RadFC_20240820100020_Rad9.npy,9.304874,5.5246096,2.3504488,0.5512852,12.294157,10.017708,No hay nube,Indeterminado
2024-08-20 11:00:00,8,11:00,11,RadFC_20240820110020_Rad9.npy,9.358252,5.345573,2.3120496,0.52874607,12.316696,10.085325,No hay nube,Indeterminado
2024-08-20 12:00:00,8,12:00,12,RadFC_20240820120020_Rad9.npy,9.447368,5.157536,2.271021,0.5512852,12.339235,10.198021,No hay nube,Indeterminado
2024-08-20 13:00:00,8,13:00,13,RadFC_20240820130020_Rad9.npy,9.52329,5.0490093,2.247,0.5512852,12.091306,10.2881775,No hay nube,Indeterminado
2024-08-20 14:00:00,8,14:00,14,RadFC_20240820140020_Rad9.npy,9.593624,4.9056897,2.2148793,0.6865198,12.113845,10.355795,No hay nube,Indeterminado
2024-08-20 15:00:00,8,15:00,15,RadFC_20240820150020_Rad9.npy,9.662822,4.687198,2.1649938,0.57382435,12.294157,10.400873,No hay nube,Indeterminado
2024-08-20 16:00:00,8,16:00,16,RadFC_20240820160020_Rad9.npy,9.705568,4.524838,2.1271667,0.84429353,12.294157,10.423412,No hay nube,Indeterminado
2024-08-20 17:00:00,8,17:00,17,RadFC_20240820170020_Rad9.npy,9.683295,4.6641383,2.1596615,0.8893717,12.451931,10.4459505,No hay nube,Indeterminado
2024-08-20 18:00:00,8,18:00,18,RadFC_20240820180020_Rad9.npy,9.591231,5.240951,2.2893124,0.73159796,12.271618,10.4459505,No hay nube,Indeterminado
2024-08-20 19:00:00,8,19:00,19,RadFC_20240820190020_Rad9.npy,9.404524,6.342728,2.5184774,0.6189025,12.406853,10.400873,No hay nube,Indeterminado
2024-08-20 20:00:00,8,20:00,20,RadFC_20240820200020_Rad9.npy,9.18179,7.438059,2.7272804,0.8217544,12.406853,10.310717,No hay nube,Indeterminado
2024-08-20 21:00:00,8,21:00,21,RadFC_20240820210020_Rad9.npy,8.951712,8.220507,2.8671427,0.46112877,12.451931,10.198021,No hay nube,Indeterminado
2024-08-20 22:00:00,8,22:00,22,RadFC_20240820220020_Rad9.npy,8.787077,8.260485,2.874106,0.4836679,12.384314,10.017708,No hay nube,Indeterminado
2024-08-20 23:00:00,8,23:00,23,RadFC_20240820230020_Rad9.npy,8.68766,7.900268,2.8107417,0.59636337,12.384314,9.837396,No hay nube,Indeterminado
2024-08-21 00:00:00,8,00:00,0,RadFC_20240821000020_Rad9.npy,8.679749,7.156168,2.6751015,0.77667624,12.47447,9.702161,No hay nube,Indeterminado
2024-08-21 01:00:00,8,01:00,1,RadFC_20240821010020_Rad9.npy,8.706432,6.41437,2.5326607,0.57382435,12.497009,9.657083,No hay nube,Indeterminado
2024-08-21 02:00:00,8,02:00,2,RadFC_20240821020020_Rad9.npy,8.739446,5.7062945,2.3887851,0.64144164,12.812556,9.589465,No hay nube,Indeterminado
2024-08-21 03:00:00,8,03:00,3,RadFC_20240821030020_Rad9.npy,8.769187,5.153942,2.2702296,0.57382435,12.677322,9.566926,No hay nube,Indeterminado
2024-08-21 04:00:00,8,04:00,4,RadFC_20240821040020_Rad9.npy,8.785586,4.884982,2.2101996,0.46112877,12.22654,9.566926,No hay nube,Indeterminado
